Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50
7,B1031.001,2,Fraction Needed,0.142546381419408,0.261614353686055,0.12684150888523,0.319625845141849,0.332843763124424,0.373947316552881,0.325855517055299,0.141958539050745,0.169836016120168,0.134903487045339,0.336465596749153,0.255017164287733,0.412659554655773,0.496105713232132,0.238993714067111,0.296865674871893,0.180687324612769,0.224627526959061,0.0402713898701534,0.160684662497901,0.225742434998475,0.1841644816094,0.116335154315457,0.0881177803836661,0.185343705868533,0.151864362939601,0.3506565193185,0.370625711504096,0.168527732702434,0.436083965738841,0.146772375848939,0.415358596223451,0.193144292194873,0.288511730107962,0.0658240987190755,0.109698004917158,0.123287881767452,0.316800688083803,0.19427659213824,0.199009625678119,0.134146047110714,0.0991193412058663,0.0722401684352215,0.190294366017205,0.223019965353448,0.240711069947282,0.801182551085799,0.0961866188590367,0.493946202352526,0.21621668148909
7,B1031.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.001,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.001,3,Fraction Needed,0.0861846534071019,0.141717657974673,0.133492507608667,0.0527249528821948,0.139689213193617,0.0667978358122929,0.218418142877121,0.118030695092421,0.0591009022717034,0.227176089286042,0.19056831013688,0.128931078153676,0.115888847886375,0.125672241648103,0.0600716556914156,0.114388810761177,0.331573444788358,0.0754464798067235,0.0436605155089973,0.162765599052544,0.118927453008043,0.138852903961645,0.0408336460135518,0.146925738694208,0.106357117937571,0.0799976579837817,0.112230463755176,0.099750367415682,0.339492037690785,0.0506115776899117,0.100951986774299,0.0459438462352714,0.0468029950383459,0.279482305313671,0.0847874765240777,0.0840024430814274,0.103929634365918,0.184029056383258,0.13679512873806,0.0711302904687316,0.0672479143380069,0.204483560044181,0.129709620851607,0.246528222424144,0.108748256620224,0.0830899143326403,0.187371034484817,0.0757913239179607,0.070006023037573,0.138122054777137
7,B1031.001,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7,B1035.022,-,Total in Building,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
7,B1035.022,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,B1035.022,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.022,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.022,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.022,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.022,2,Fraction Needed,0.491129484053795,0.274317645363045,0.389210997091273,0.243018439068755,0.201785369412985,0.891278851966968,1,0.328428577659075,0.339601003888907,0.546321701388297,0.33859274070828,0.574571477006823,0.856544852773281,0.440497204704356,0.894310349924824,0.284925622596366,0.130331512984142,0.209522446182494,0.430816738778075,0.779310915642709,0.470514848191912,0.127317777788888,0.135017829718238,1,0.295549082194946,1,1,0.346146646368025,0.768239216062982,0.981324361189776,1,0.55087201184135,0.686836652452313,0.20756122432726,0.6872219835802,0.512912210113703,0.76077739040161,0.323015665973245,0.480363529515448,0.851961523939157,0.978223990116986,0.291675463766671,0.393968355691337,0.748960483289961,0.739332885999002,0.668702091349007,0.721107147346182,1,0.665817476311833,0.67017039625475
7,B1035.022,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.022,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.022,3,Fraction Needed,0.347834968284645,0.127814727687756,0.460387558258498,0.351067128583277,0.332191396827714,0.613170644764268,0.466708355739999,0.784379494934967,0.332093055392459,0.504181601152842,0.311132118408035,0.612225762110798,0.221401557781343,0.629347670225456,0.971186977324654,0.530934888089654,0.533473992206593,0.848632041888665,0.490533590870964,0.361458947162863,0.871416603481925,0.364865813218373,0.301472793533855,0.522805496762269,0.334338368845238,0.52840315392769,1,0.255862224805802,0.246618854035659,0.442738968219255,0.26054001660157,0.530643193700941,0.43949112305014,0.154492463638727,0.267919022083985,0.432694583854075,0.304761221558961,0.363606981139103,0.977684333264883,0.353158460685101,0.635634151846241,0.28267674478434,0.298120663703219,0.280569973514022,0.486309527838883,0.449272723573736,0.623064187059002,0.417796100959268,0.351893449954684,0.5293171904423
7,B1035.022,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7,B1035.032,-,Total in Building,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
7,B1035.032,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,B1035.032,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.032,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.032,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.032,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.032,2,Fraction Needed,0.565185013367767,0.176204772713685,0.261029023462792,1,0.668094719790617,1,0.83101319423662,0.972713488807092,0.255352818510589,0.276132578914645,0.593370529517393,0.391044010408243,0.384298687628682,0.413925658285999,0.41318047882509,0.390550498095267,0.514918896988489,0.378726066320401,0.831310007998368,0.248143639960734,0.540290297360862,0.30685174487299,0.623465375666048,0.51268608963536,0.651922808067891,0.275827157447002,0.320371009206873,1,0.692391951052634,0.30990488168407,0.254603930083905,0.664112960696096,0.735042955912478,0.215802825786055,0.213559639410665,0.349733681677838,1,0.439782543962746,0.751643320131312,0.362467675742685,0.313610362882787,0.887253938466733,0.464593704238809,0.273559851129679,0.960137457358701,1,0.282794083637274,1,0.554383850856267,0.245641799264157
7,B1035.032,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.032,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1035.032,3,Fraction Needed,0.4396823880798,0.323963416835325,0.208990912237705,0.384044201606,0.264658228251236,0.544620763041058,0.864796486454575,0.33923430120281,0.930142072633557,0.51462857331325,0.391138528162537,0.183582538122989,0.619798678977156,0.705572257341718,0.426034249883067,0.292490610070254,0.15864609072392,0.870060360799625,0.83554664664513,0.503413836729808,0.311808210710283,0.367280107421743,0.488541244470687,0.98660608814243,1,0.52085743183759,0.22003974157948,0.450042877793729,0.521623341276599,0.340773643106052,0.648757404438598,0.515946475700428,0.812583328075131,0.392858019621826,0.801281549830609,0.756121890900412,0.223080006734661,0.436709136664876,0.605319342257897,0.236523665261681,1,0.4645099890939,0.351338757370706,0.736633885068607,0.243975074660586,0.354131309322251,0.495419601688167,0.55037912772623,0.602899228595696,0.618116616034851
7,B1035.032,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7,B2022.001,-,Total in Building,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050
7,B2022.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,B2022.001,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B2022.001,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B2022.001,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B2022.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B2022.001,2,Fraction Needed,0.908484357460927,1,0.781454890795294,0.467066584814486,0.737234032479032,0.502859219775235,0.986427743570597,0.739160564860201,0.53126819709751,0.859504174612869,1,0.586660737631711,1,0.760389743638097,0.597440020165426,1,0.738573930278019,0.775940557176198,1,0.727283852137748,1,0.525691512609898,1,0.662858876625673,0.80662604417431,0.758540562647248,0.50250896378279,1,0.5808569086844,0.382896413519374,0.362117777976817,0.554723618078881,0.487202502359937,0.534441018728328,1,1,1,0.91354142680265,1,0.533909719640436,0.256462961806566,0.711424807243481,0.967138229159194,0.570674777649914,0.981370253709561,0.388258561386958,0.934320351251158,1,1,1
7,B2022.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

7,B3011.011,-,Total in Building,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549
7,B3011.011,-,Caused Unsafe Placard,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True
7,B3011.011,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B3011.011,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B3011.011,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B3011.011,2,Number in DS,490,293,219,6,244,50,14,152,2,195,433,269,133,1,530,371,491,401,3,284,91,204,44,227,180,489,149,68,333,450,482,290,293,155,77,10,236,5,269,513,203,6,53,0,6,118,403,423,258,227
7,B3011.011,2,Fraction Needed,0.737388836672248,0.460630663833632,0.682775534917904,0.761012745636917,0.330612221687656,0.46236869670199,0.444649138540817,1,0.315744416056335,0.300253520547445,0.664301393069593,1,0.584922326814931,0.466864084972901,0.47046182996704,0.834775882155659,0.315748606604804,0.210730192321794,0.210669280334597,0.427074575382715,1,0.531083667515284,0.507101835398578,0.698109293476425,0.289216109108993,0.383780467626441,0.129088230292753,0.561732604570862,0.413708238094087,0.630956846348525,0.993913872672712,0.425478430490024,0.202460656892719,0.396602988477188,0.285137798049959,1,0.224084625254995,0.756044029977933,0.696331565770277,0.580910191515327,0.666117807180399,0.168641940083347,0.634187264298231,0.383677368605646,0.755816612302451,0.469318467742841,0.210260316231684,0.703293575717023,0.329253006038766,0.376758733257969
7,B3011.011,2,Fraction Damaged,0.892531876138434,0.533697632058288,0.398907103825137,0.0109289617486339,0.444444444444444,0.0910746812386157,0.0255009107468124,0.276867030965392,0.00364298724954463,0.355191256830601,0.788706739526412,0.489981785063752,0.242258652094718,0.00182149362477231,0.965391621129326,0.675774134790528,0.894353369763206,0.730418943533698,0.00546448087431694,0.517304189435337,0.165755919854281,0.371584699453552,0.0801457194899818,0.413479052823315,0.327868852459016,0.890710382513661,0.271402550091075,0.123861566484517,0.60655737704918,0.819672131147541,0.877959927140255,0.528233151183971,0.533697632058288,0.282331511839709,0.140255009107468,0.0182149362477231,0.429872495446266,0.00910746812386157,0.489981785063752,0.934426229508197,0.36976320582878,0.0109289617486339,0.0965391621129326,0,0.0109289617486339,0.214936247723133,0.734061930783242,0.770491803278688,0.469945355191257,0.413479052823315

7,B1031.021b,-,Total in Building,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
7,B1031.021b,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,B1031.021b,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.021b,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.021b,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.021b,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.021b,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.021b,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.021b,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,B1031.021b,2,Fraction Needed,0.00839283190144104,0.0121920274358941,0.0432423379142886,0.0208962130645593,0.00930675695998782,0.0204540606116157,0.0452278866172686,0.0204436696063148,0.0202915637225484,0.0185895268356636,0.0154512193355393,0.0174779974462302,0.0273505050520689,0.0112039030481936,0.0533194950681455,0.0152179513781125,0.0335655248492237,0.00693319154537514,0.0263019197699658,0.0113441957120111,0.0227739213518489,0.0280659628977131,0.0201760031918607,0.00771338092568923,0.012702951047035,0.0218645980144361,0.0194994006351337,0.0133334032576575,0.0319869824990689,0.0139410305347202,0.0220942786531479,0.0139938077624265,0.0203159102157528,0.0103581834106894,0.0375955892926034,0.021010239021024,0.0108128207745409,0.00880850746699734,0.047559448678772,0.0225214289808423,0.0133549609194437,0.0105866285659149,0.0233205911430837,0.0240974151394749,0.00879373349135968,0.0111371176515804,0.00931412638277102,0.0304532557044577,0.0136101059707419,0.0212738534151379
7,B1031.021b,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


8,-,-,Has Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
8,-,-,Collapse,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,-,-,Residual Drift,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False

8,B1031.001,-,Total in Building,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
8,B1031.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,B1031.001,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,2,Fraction Needed,0.205562846804196,0.230562923369772,0.301656666539136,0.378728472864742,0.262326491892588,0.43876754360663,0.233191204144396,0.315480423102262,0.0809868124789185,0.0789414459826735,0.0925416438824854,0.179358899155759,0.262491409921811,0.143430258878114,0.237619615249831,0.126015548596861,0.213835022711728,0.173084608452419,0.0911080617228161,0.361895672524601,0.121879481061555,0.120702154363467,0.183095321149362,0.0748617445386383,0.1579300829327,0.134701216085055,0.0882412239731302,0.328834229361052,0.190494814453119,0.241239964998584,0.108021723137359,0.0758854946830753,0.134145613576146,0.179867682310134,0.155229277111788,0.194339044324573,0.270905412679209,0.219429077288237,0.173164327075063,0.131563087782335,0.26366977391864,0.1900750487461,0.156592934586798,0.283110595337691,0.184215988682823,0.219589554336807,0.269419262688547,0.177494351018241,0.0963740413754131,0.277743133561265
8,B1031.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1031.001,3,Fraction Needed,0.17712167115824,0.0904335625192906,0.0514966667672419,0.241419567509848,0.0508390537022587,0.0762223435723344,0.0698388335001667,0.107887807480911,0.19623227537616,0.0855637559718645,0.0770094120291669,0.176962479131014,0.0757616206207426,0.0838406728755295,0.0457833187700379,0.0432652408298678,0.0906854101053988,0.0854971499227735,0.175821880639275,0.086037188279694,0.105954629911667,0.112353165428198,0.308203091595893,0.0539303140606592,0.121499392415148,0.0944946439018268,0.0758285918753912,0.120525535399236,0.0930453597092286,0.159874517958463,0.0359117468811535,0.0954570864523616,0.0516719172811607,0.132297132420452,0.180634176226401,0.208444884959591,0.140839216735879,0.0485287021942125,0.126286667100473,0.0663216067357867,0.110896433924528,0.0643832898080777,0.109963508375408,0.151737776775425,0.139479289094151,0.0678015156197003,0.120906024893957,0.0604441031570974,0.111839625096311,0.16459781886204
8,B1031.001,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

8,B1035.022,-,Total in Building,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
8,B1035.022,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,B1035.022,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1035.022,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1035.022,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1035.022,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1035.022,2,Fraction Needed,0.459657063193436,0.383243366654859,0.376643870084014,0.221379858474962,0.907108059211956,0.513733771136912,0.443715959045795,0.237957549201026,0.401950612842063,0.473579532236503,1,1,0.597458823222728,0.204361116509546,0.81580609521219,0.880754785461136,0.254806081164164,0.557153517012615,0.542908858657043,0.37240101910558,0.444151827958108,0.456216995456584,0.880116080983345,0.506740729293713,1,0.327492475808441,0.383614075019424,0.70237207271536,1,0.283225056900172,0.55289158832557,0.666261423050685,0.415548347541949,1,0.520837120831326,0.334226816946948,0.673366771885038,0.377949853356284,0.299518951191664,0.730322095524921,0.597734431688042,1,0.231596691115695,0.386043708641685,0.672925726158134,0.996019874249752,0.582493370676445,0.500098910738253,0.315492217808964,0.541530214550464
8,B1035.022,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1035.022,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,B1035.022,3,Fraction Needed,0.722895612534235,0.479309597415742,0.609700539598809,0.350768317905787,0.428213009826773,0.639865928606157,0.805937121265931,0.754727836416863,0.215129890389867,0.459509342908648,0.742559113956259,0.289200373346851,0.483868916754783,0.352091714544181,0.282517451367441,0.400438493000689,0.845235930886241,0.352483413424009,0.547912470921588,0.244299489963721,0.248994055711105,0.474520352952657,0.657111224368757,0.365382919560724,1,1,0.655900053791524,0.509169671974302,0.225949994828438,0.597971783563691,0.429978570943588,0.390785302295542,0.693342562488141,0.948919418334656,0.59579149721229,0.331746410274304,0.74578239824438,0.483138406581243,0.470914990189463,0.188346045237484,0.750904237647886,0.357589425407751,0.516355887655418,0.442715469588282,0.403603422473718,0.242388200940594,0.355891638266717,0.484927716745973,0.385326668887748,0.11621898077584
