Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
31,B1035.022,3,Fraction Needed,0.184533256833601
31,B1035.022,3,Fraction Damaged,0

31,B1035.032,-,Total in Building,24
31,B1035.032,-,Caused Unsafe Placard,False
31,B1035.032,1,Number in DS,0
31,B1035.032,1,Fraction Needed,0
31,B1035.032,1,Fraction Damaged,0
31,B1035.032,2,Number in DS,0
31,B1035.032,2,Fraction Needed,0.94229933713644
31,B1035.032,2,Fraction Damaged,0
31,B1035.032,3,Number in DS,0
31,B1035.032,3,Fraction Needed,0.659452526723909
31,B1035.032,3,Fraction Damaged,0

31,B2022.001,-,Total in Building,864
31,B2022.001,-,Caused Unsafe Placard,False
31,B2022.001,1,Number in DS,0
31,B2022.001,1,Fraction Needed,0
31,B2022.001,1,Fraction Damaged,0
31,B2022.001,2,Number in DS,0
31,B2022.001,2,Fraction Needed,1
31,B2022.001,2,Fraction Damaged,0

31,B3011.011,-,Total in Building,117
31,B3011.011,-,Caused Unsafe Placard,False
31,B3011.011,1,Number in DS,0
31,B3011.011,1,Fraction Needed,0
31,B3011.011,1,Fraction Damaged,0
31,B3011.011,2,Number in DS,15
31,B3011.011,2,Fraction Needed,0.389492721379773
31,B3011.011,2,Fraction Damaged,0.128205128205128


32,-,-,Has Unsafe Placard,True
32,-,-,Collapse,False
32,-,-,Residual Drift,False

32,B1031.011b,-,Total in Building,16
32,B1031.011b,-,Caused Unsafe Placard,False
32,B1031.011b,1/0,Number in DS,0
32,B1031.011b,1/0,Fraction Needed,0
32,B1031.011b,1/0,Fraction Damaged,0
32,B1031.011b,1/1,Number in DS,0
32,B1031.011b,1/1,Fraction Needed,0
32,B1031.011b,1/1,Fraction Damaged,0
32,B1031.011b,2,Number in DS,0
32,B1031.011b,2,Fraction Needed,0.16069283836686
32,B1031.011b,2,Fraction Damaged,0
32,B1031.011b,3,Number in DS,0
32,B1031.011b,3,Fraction Needed,0.037192820401225
32,B1031.011b,3,Fraction Damaged,0

32,B1035.022,-,Total in Building,24
32,B1035.022,-,Caused Unsafe Placard,False
32,B1035.022,1,Number in DS,0
32,B1035.022,1,Fraction Needed,0
32,B1035.022,1,Fraction Damaged,0
32,B1035.022,2,Number in DS,0
32,B1035.022,2,Fraction Needed,0.979699860470934
32,B1035.022,2,Fraction Damaged,0
32,B1035.022,3,Number in DS,0
32,B1035.022,3,Fraction Needed,1
32,B1035.022,3,Fraction Damaged,0

32,B1035.032,-,Total in Building,24
32,B1035.032,-,Caused Unsafe Placard,False
32,B1035.032,1,Number in DS,0
32,B1035.032,1,Fraction Needed,0
32,B1035.032,1,Fraction Damaged,0
32,B1035.032,2,Number in DS,0
32,B1035.032,2,Fraction Needed,0.882780369663093
32,B1035.032,2,Fraction Damaged,0
32,B1035.032,3,Number in DS,0
32,B1035.032,3,Fraction Needed,0.380721354198733
32,B1035.032,3,Fraction Damaged,0

32,B2022.001,-,Total in Building,864
32,B2022.001,-,Caused Unsafe Placard,False
32,B2022.001,1,Number in DS,0
32,B2022.001,1,Fraction Needed,0
32,B2022.001,1,Fraction Damaged,0
32,B2022.001,2,Number in DS,0
32,B2022.001,2,Fraction Needed,0.519466320491107
32,B2022.001,2,Fraction Damaged,0

32,B3011.011,-,Total in Building,117
32,B3011.011,-,Caused Unsafe Placard,True
32,B3011.011,1,Number in DS,0
32,B3011.011,1,Fraction Needed,0
32,B3011.011,1,Fraction Damaged,0
32,B3011.011,2,Number in DS,69
32,B3011.011,2,Fraction Needed,0.362951407383413
32,B3011.011,2,Fraction Damaged,0.58974358974359


33,-,-,Has Unsafe Placard,False
33,-,-,Collapse,False
33,-,-,Residual Drift,False

33,B1031.011b,-,Total in Building,16
33,B1031.011b,-,Caused Unsafe Placard,False
33,B1031.011b,1/0,Number in DS,0
33,B1031.011b,1/0,Fraction Needed,0
33,B1031.011b,1/0,Fraction Damaged,0
33,B1031.011b,1/1,Number in DS,0
33,B1031.011b,1/1,Fraction Needed,0
33,B1031.011b,1/1,Fraction Damaged,0
33,B1031.011b,2,Number in DS,0
33,B1031.011b,2,Fraction Needed,0.380395778276899
33,B1031.011b,2,Fraction Damaged,0
33,B1031.011b,3,Number in DS,0
33,B1031.011b,3,Fraction Needed,0.174800990320436
33,B1031.011b,3,Fraction Damaged,0

33,B1035.022,-,Total in Building,24
33,B1035.022,-,Caused Unsafe Placard,False
33,B1035.022,1,Number in DS,0
33,B1035.022,1,Fraction Needed,0
33,B1035.022,1,Fraction Damaged,0
33,B1035.022,2,Number in DS,0
33,B1035.022,2,Fraction Needed,0.433694880318865
33,B1035.022,2,Fraction Damaged,0
33,B1035.022,3,Number in DS,0
33,B1035.022,3,Fraction Needed,0.150981391987487
33,B1035.022,3,Fraction Damaged,0

33,B1035.032,-,Total in Building,24
33,B1035.032,-,Caused Unsafe Placard,False
33,B1035.032,1,Number in DS,0
33,B1035.032,1,Fraction Needed,0
33,B1035.032,1,Fraction Damaged,0
33,B1035.032,2,Number in DS,0
33,B1035.032,2,Fraction Needed,0.288795379861907
33,B1035.032,2,Fraction Damaged,0
33,B1035.032,3,Number in DS,0
33,B1035.032,3,Fraction Needed,0.897262429877044
33,B1035.032,3,Fraction Damaged,0

33,B2022.001,-,Total in Building,864
33,B2022.001,-,Caused Unsafe Placard,False
33,B2022.001,1,Number in DS,0
33,B2022.001,1,Fraction Needed,0
33,B2022.001,1,Fraction Damaged,0
33,B2022.001,2,Number in DS,0
33,B2022.001,2,Fraction Needed,1
33,B2022.001,2,Fraction Damaged,0

33,B3011.011,-,Total in Building,117
33,B3011.011,-,Caused Unsafe Placard,False
33,B3011.011,1,Number in DS,0
33,B3011.011,1,Fraction Needed,0
33,B3011.011,1,Fraction Damaged,0
33,B3011.011,2,Number in DS,0
33,B3011.011,2,Fraction Needed,0.434155786109418
33,B3011.011,2,Fraction Damaged,0


34,-,-,Has Unsafe Placard,False
34,-,-,Collapse,False
34,-,-,Residual Drift,False

34,B1031.011b,-,Total in Building,16
34,B1031.011b,-,Caused Unsafe Placard,False
34,B1031.011b,1/0,Number in DS,0
34,B1031.011b,1/0,Fraction Needed,0
34,B1031.011b,1/0,Fraction Damaged,0
34,B1031.011b,1/1,Number in DS,0
34,B1031.011b,1/1,Fraction Needed,0
34,B1031.011b,1/1,Fraction Damaged,0
34,B1031.011b,2,Number in DS,0
34,B1031.011b,2,Fraction Needed,0.226206021755843
34,B1031.011b,2,Fraction Damaged,0
34,B1031.011b,3,Number in DS,0
34,B1031.011b,3,Fraction Needed,0.0800489423691759
34,B1031.011b,3,Fraction Damaged,0

34,B1035.022,-,Total in Building,24
34,B1035.022,-,Caused Unsafe Placard,False
34,B1035.022,1,Number in DS,0
34,B1035.022,1,Fraction Needed,0
34,B1035.022,1,Fraction Damaged,0
34,B1035.022,2,Number in DS,0
34,B1035.022,2,Fraction Needed,0.759980132129383
34,B1035.022,2,Fraction Damaged,0
34,B1035.022,3,Number in DS,0
34,B1035.022,3,Fraction Needed,0.480303296557809
34,B1035.022,3,Fraction Damaged,0

34,B1035.032,-,Total in Building,24
34,B1035.032,-,Caused Unsafe Placard,False
34,B1035.032,1,Number in DS,0
34,B1035.032,1,Fraction Needed,0
34,B1035.032,1,Fraction Damaged,0
34,B1035.032,2,Number in DS,0
34,B1035.032,2,Fraction Needed,0.341438708299385
34,B1035.032,2,Fraction Damaged,0
34,B1035.032,3,Number in DS,0
34,B1035.032,3,Fraction Needed,0.345736462788855
34,B1035.032,3,Fraction Damaged,0

34,B2022.001,-,Total in Building,864
34,B2022.001,-,Caused Unsafe Placard,False
34,B2022.001,1,Number in DS,0
34,B2022.001,1,Fraction Needed,0
34,B2022.001,1,Fraction Damaged,0
34,B2022.001,2,Number in DS,0
34,B2022.001,2,Fraction Needed,1
34,B2022.001,2,Fraction Damaged,0

34,B3011.011,-,Total in Building,117
34,B3011.011,-,Caused Unsafe Placard,False
34,B3011.011,1,Number in DS,0
34,B3011.011,1,Fraction Needed,0
34,B3011.011,1,Fraction Damaged,0
34,B3011.011,2,Number in DS,3
34,B3011.011,2,Fraction Needed,0.204990886900034
34,B3011.011,2,Fraction Damaged,0.0256410256410256


35,-,-,Has Unsafe Placard,False
35,-,-,Collapse,False
35,-,-,Residual Drift,False

35,B1031.011b,-,Total in Building,16
35,B1031.011b,-,Caused Unsafe Placard,False
35,B1031.011b,1/0,Number in DS,0
35,B1031.011b,1/0,Fraction Needed,0
35,B1031.011b,1/0,Fraction Damaged,0
35,B1031.011b,1/1,Number in DS,0
35,B1031.011b,1/1,Fraction Needed,0
35,B1031.011b,1/1,Fraction Damaged,0
35,B1031.011b,2,Number in DS,0
35,B1031.011b,2,Fraction Needed,0.346457633630596
35,B1031.011b,2,Fraction Damaged,0
35,B1031.011b,3,Number in DS,0
35,B1031.011b,3,Fraction Needed,0.258790160953104
35,B1031.011b,3,Fraction Damaged,0

35,B1035.022,-,Total in Building,24
35,B1035.022,-,Caused Unsafe Placard,False
35,B1035.022,1,Number in DS,0
35,B1035.022,1,Fraction Needed,0
35,B1035.022,1,Fraction Damaged,0
35,B1035.022,2,Number in DS,0
35,B1035.022,2,Fraction Needed,0.532119677170547
35,B1035.022,2,Fraction Damaged,0
35,B1035.022,3,Number in DS,0
35,B1035.022,3,Fraction Needed,0.468714351131831
35,B1035.022,3,Fraction Damaged,0

35,B1035.032,-,Total in Building,24
35,B1035.032,-,Caused Unsafe Placard,False
35,B1035.032,1,Number in DS,0
35,B1035.032,1,Fraction Needed,0
35,B1035.032,1,Fraction Damaged,0
35,B1035.032,2,Number in DS,0
35,B1035.032,2,Fraction Needed,0.544269303133293
35,B1035.032,2,Fraction Damaged,0
35,B1035.032,3,Number in DS,0
35,B1035.032,3,Fraction Needed,0.325096763978763
35,B1035.032,3,Fraction Damaged,0

35,B2022.001,-,Total in Building,864
35,B2022.001,-,Caused Unsafe Placard,False
35,B2022.001,1,Number in DS,0
35,B2022.001,1,Fraction Needed,0
35,B2022.001,1,Fraction Damaged,0
35,B2022.001,2,Number in DS,0
35,B2022.001,2,Fraction Needed,0.539748835748985
35,B2022.001,2,Fraction Damaged,0

35,B3011.011,-,Total in Building,117
35,B3011.011,-,Caused Unsafe Placard,False
35,B3011.011,1,Number in DS,0
35,B3011.011,1,Fraction Needed,0
35,B3011.011,1,Fraction Damaged,0
35,B3011.011,2,Number in DS,0
35,B3011.011,2,Fraction Needed,0.26594095153709
35,B3011.011,2,Fraction Damaged,0


36,-,-,Has Unsafe Placard,False
36,-,-,Collapse,False
36,-,-,Residual Drift,False

36,B1031.011b,-,Total in Building,16
36,B1031.011b,-,Caused Unsafe Placard,False
36,B1031.011b,1/0,Number in DS,0
36,B1031.011b,1/0,Fraction Needed,0
36,B1031.011b,1/0,Fraction Damaged,0
36,B1031.011b,1/1,Number in DS,0
36,B1031.011b,1/1,Fraction Needed,0
36,B1031.011b,1/1,Fraction Damaged,0
36,B1031.011b,2,Number in DS,0
36,B1031.011b,2,Fraction Needed,0.368214688950132
36,B1031.011b,2,Fraction Damaged,0
36,B1031.011b,3,Number in DS,0
36,B1031.011b,3,Fraction Needed,0.15336634876549
36,B1031.011b,3,Fraction Damaged,0

36,B1035.022,-,Total in Building,24
36,B1035.022,-,Caused Unsafe Placard,False
36,B1035.022,1,Number in DS,0
36,B1035.022,1,Fraction Needed,0
36,B1035.022,1,Fraction Damaged,0
36,B1035.022,2,Number in DS,0
36,B1035.022,2,Fraction Needed,0.79523932897609
36,B1035.022,2,Fraction Damaged,0
36,B1035.022,3,Number in DS,0
36,B1035.022,3,Fraction Needed,0.926174044976081
36,B1035.022,3,Fraction Damaged,0

36,B1035.032,-,Total in Building,24
36,B1035.032,-,Caused Unsafe Placard,False
36,B1035.032,1,Number in DS,0
36,B1035.032,1,Fraction Needed,0
36,B1035.032,1,Fraction Damaged,0
36,B1035.032,2,Number in DS,0
36,B1035.032,2,Fraction Needed,0.419544773283392
36,B1035.032,2,Fraction Damaged,0
36,B1035.032,3,Number in DS,0
36,B1035.032,3,Fraction Needed,0.351845654824428
36,B1035.032,3,Fraction Damaged,0

36,B2022.001,-,Total in Building,864
36,B2022.001,-,Caused Unsafe Placard,False
36,B2022.001,1,Number in DS,0
36,B2022.001,1,Fraction Needed,0
36,B2022.001,1,Fraction Damaged,0
36,B2022.001,2,Number in DS,0
36,B2022.001,2,Fraction Needed,0.840924210151282
36,B2022.001,2,Fraction Damaged,0

36,B3011.011,-,Total in Building,117
36,B3011.011,-,Caused Unsafe Placard,False
36,B3011.011,1,Number in DS,0
36,B3011.011,1,Fraction Needed,0
36,B3011.011,1,Fraction Damaged,0
36,B3011.011,2,Number in DS,0
36,B3011.011,2,Fraction Needed,0.583269390363047
36,B3011.011,2,Fraction Damaged,0


37,-,-,Has Unsafe Placard,False
37,-,-,Collapse,False
37,-,-,Residual Drift,False

37,B1031.011b,-,Total in Building,16
37,B1031.011b,-,Caused Unsafe Placard,False
37,B1031.011b,1/0,Number in DS,0
37,B1031.011b,1/0,Fraction Needed,0
37,B1031.011b,1/0,Fraction Damaged,0
37,B1031.011b,1/1,Number in DS,0
37,B1031.011b,1/1,Fraction Needed,0
37,B1031.011b,1/1,Fraction Damaged,0
37,B1031.011b,2,Number in DS,0
37,B1031.011b,2,Fraction Needed,0.390912725598006
37,B1031.011b,2,Fraction Damaged,0
37,B1031.011b,3,Number in DS,0
37,B1031.011b,3,Fraction Needed,0.0703820152308014
37,B1031.011b,3,Fraction Damaged,0

37,B1035.022,-,Total in Building,24
37,B1035.022,-,Caused Unsafe Placard,False
37,B1035.022,1,Number in DS,0
37,B1035.022,1,Fraction Needed,0
37,B1035.022,1,Fraction Damaged,0
37,B1035.022,2,Number in DS,0
37,B1035.022,2,Fraction Needed,0.194071610506626
37,B1035.022,2,Fraction Damaged,0
37,B1035.022,3,Number in DS,0
37,B1035.022,3,Fraction Needed,0.730504246443457
37,B1035.022,3,Fraction Damaged,0

37,B1035.032,-,Total in Building,24
37,B1035.032,-,Caused Unsafe Placard,False
37,B1035.032,1,Number in DS,0
37,B1035.032,1,Fraction Needed,0
37,B1035.032,1,Fraction Damaged,0
37,B1035.032,2,Number in DS,0
37,B1035.032,2,Fraction Needed,1
37,B1035.032,2,Fraction Damaged,0
37,B1035.032,3,Number in DS,0
37,B1035.032,3,Fraction Needed,0.250032497974969
37,B1035.032,3,Fraction Damaged,0

37,B2022.001,-,Total in Building,864
37,B2022.001,-,Caused Unsafe Placard,False
37,B2022.001,1,Number in DS,0
37,B2022.001,1,Fraction Needed,0
37,B2022.001,1,Fraction Damaged,0
37,B2022.001,2,Number in DS,0
37,B2022.001,2,Fraction Needed,0.644195946497026
37,B2022.001,2,Fraction Damaged,0

37,B3011.011,-,Total in Building,117
37,B3011.011,-,Caused Unsafe Placard,False
37,B3011.011,1,Number in DS,0
37,B3011.011,1,Fraction Needed,0
37,B3011.011,1,Fraction Damaged,0
37,B3011.011,2,Number in DS,0
37,B3011.011,2,Fraction Needed,0.241225495993945
37,B3011.011,2,Fraction Damaged,0


38,-,-,Has Unsafe Placard,False
38,-,-,Collapse,False
38,-,-,Residual Drift,False

38,B1031.011b,-,Total in Building,16
38,B1031.011b,-,Caused Unsafe Placard,False
38,B1031.011b,1/0,Number in DS,0
38,B1031.011b,1/0,Fraction Needed,0
38,B1031.011b,1/0,Fraction Damaged,0
38,B1031.011b,1/1,Number in DS,0
38,B1031.011b,1/1,Fraction Needed,0
38,B1031.011b,1/1,Fraction Damaged,0
38,B1031.011b,2,Number in DS,0
38,B1031.011b,2,Fraction Needed,0.29026555698425
38,B1031.011b,2,Fraction Damaged,0
38,B1031.011b,3,Number in DS,0
38,B1031.011b,3,Fraction Needed,0.0940464938676643
38,B1031.011b,3,Fraction Damaged,0

38,B1035.022,-,Total in Building,24
38,B1035.022,-,Caused Unsafe Placard,False
38,B1035.022,1,Number in DS,0
38,B1035.022,1,Fraction Needed,0
38,B1035.022,1,Fraction Damaged,0
38,B1035.022,2,Number in DS,0
38,B1035.022,2,Fraction Needed,0.666185125400734
38,B1035.022,2,Fraction Damaged,0
38,B1035.022,3,Number in DS,0
38,B1035.022,3,Fraction Needed,0.563822300341972
38,B1035.022,3,Fraction Damaged,0

38,B1035.032,-,Total in Building,24
38,B1035.032,-,Caused Unsafe Placard,False
38,B1035.032,1,Number in DS,0
38,B1035.032,1,Fraction Needed,0
38,B1035.032,1,Fraction Damaged,0
38,B1035.032,2,Number in DS,0
38,B1035.032,2,Fraction Needed,0.67676291470826
38,B1035.032,2,Fraction Damaged,0
38,B1035.032,3,Number in DS,0
38,B1035.032,3,Fraction Needed,0.440071081713502
38,B1035.032,3,Fraction Damaged,0

38,B2022.001,-,Total in Building,864
38,B2022.001,-,Caused Unsafe Placard,False
38,B2022.001,1,Number in DS,0
38,B2022.001,1,Fraction Needed,0
38,B2022.001,1,Fraction Damaged,0
38,B2022.001,2,Number in DS,0
38,B2022.001,2,Fraction Needed,0.571102615603395
38,B2022.001,2,Fraction Damaged,0

38,B3011.011,-,Total in Building,117
38,B3011.011,-,Caused Unsafe Placard,False
38,B3011.011,1,Number in DS,0
38,B3011.011,1,Fraction Needed,0
38,B3011.011,1,Fraction Damaged,0
38,B3011.011,2,Number in DS,0
38,B3011.011,2,Fraction Needed,0.624318038607576
38,B3011.011,2,Fraction Damaged,0


39,-,-,Has Unsafe Placard,False
39,-,-,Collapse,False
39,-,-,Residual Drift,False

39,B1031.011b,-,Total in Building,16
39,B1031.011b,-,Caused Unsafe Placard,False
39,B1031.011b,1/0,Number in DS,0
39,B1031.011b,1/0,Fraction Needed,0
39,B1031.011b,1/0,Fraction Damaged,0
39,B1031.011b,1/1,Number in DS,0
39,B1031.011b,1/1,Fraction Needed,0
39,B1031.011b,1/1,Fraction Damaged,0
39,B1031.011b,2,Number in DS,0
39,B1031.011b,2,Fraction Needed,0.377812733735106
39,B1031.011b,2,Fraction Damaged,0
39,B1031.011b,3,Number in DS,0
39,B1031.011b,3,Fraction Needed,0.234608027508009
39,B1031.011b,3,Fraction Damaged,0

39,B1035.022,-,Total in Building,24
39,B1035.022,-,Caused Unsafe Placard,False
39,B1035.022,1,Number in DS,0
39,B1035.022,1,Fraction Needed,0
39,B1035.022,1,Fraction Damaged,0
39,B1035.022,2,Number in DS,0
39,B1035.022,2,Fraction Needed,0.620802367440699
39,B1035.022,2,Fraction Damaged,0
39,B1035.022,3,Number in DS,0
39,B1035.022,3,Fraction Needed,1
39,B1035.022,3,Fraction Damaged,0

39,B1035.032,-,Total in Building,24
39,B1035.032,-,Caused Unsafe Placard,False
39,B1035.032,1,Number in DS,0
39,B1035.032,1,Fraction Needed,0
39,B1035.032,1,Fraction Damaged,0
39,B1035.032,2,Number in DS,0
39,B1035.032,2,Fraction Needed,0.638641395288392
39,B1035.032,2,Fraction Damaged,0
39,B1035.032,3,Number in DS,0
39,B1035.032,3,Fraction Needed,0.40987159865254
39,B1035.032,3,Fraction Damaged,0

39,B2022.001,-,Total in Building,864
39,B2022.001,-,Caused Unsafe Placard,False
39,B2022.001,1,Number in DS,0
39,B2022.001,1,Fraction Needed,0
39,B2022.001,1,Fraction Damaged,0
39,B2022.001,2,Number in DS,0
39,B2022.001,2,Fraction Needed,0.718645685553709
39,B2022.001,2,Fraction Damaged,0

39,B3011.011,-,Total in Building,117
39,B3011.011,-,Caused Unsafe Placard,False
39,B3011.011,1,Number in DS,0
39,B3011.011,1,Fraction Needed,0
39,B3011.011,1,Fraction Damaged,0
39,B3011.011,2,Number in DS,0
39,B3011.011,2,Fraction Needed,0.715249971326712
39,B3011.011,2,Fraction Damaged,0


40,-,-,Has Unsafe Placard,False
40,-,-,Collapse,False
40,-,-,Residual Drift,False

40,B1031.011b,-,Total in Building,16
40,B1031.011b,-,Caused Unsafe Placard,False
40,B1031.011b,1/0,Number in DS,0
40,B1031.011b,1/0,Fraction Needed,0
40,B1031.011b,1/0,Fraction Damaged,0
40,B1031.011b,1/1,Number in DS,0
40,B1031.011b,1/1,Fraction Needed,0
40,B1031.011b,1/1,Fraction Damaged,0
40,B1031.011b,2,Number in DS,0
40,B1031.011b,2,Fraction Needed,0.204748699554557
40,B1031.011b,2,Fraction Damaged,0
40,B1031.011b,3,Number in DS,0
40,B1031.011b,3,Fraction Needed,0.139917472078567
40,B1031.011b,3,Fraction Damaged,0

40,B1035.022,-,Total in Building,24
40,B1035.022,-,Caused Unsafe Placard,False
40,B1035.022,1,Number in DS,0
40,B1035.022,1,Fraction Needed,0
40,B1035.022,1,Fraction Damaged,0
40,B1035.022,2,Number in DS,0
40,B1035.022,2,Fraction Needed,0.57689547403723
40,B1035.022,2,Fraction Damaged,0
40,B1035.022,3,Number in DS,0
40,B1035.022,3,Fraction Needed,0.520787216916273
40,B1035.022,3,Fraction Damaged,0

40,B1035.032,-,Total in Building,24
40,B1035.032,-,Caused Unsafe Placard,False
40,B1035.032,1,Number in DS,0
40,B1035.032,1,Fraction Needed,0
40,B1035.032,1,Fraction Damaged,0
40,B1035.032,2,Number in DS,0
40,B1035.032,2,Fraction Needed,0.84595621103921
40,B1035.032,2,Fraction Damaged,0
40,B1035.032,3,Number in DS,0
40,B1035.032,3,Fraction Needed,0.447481095952757
40,B1035.032,3,Fraction Damaged,0

40,B2022.001,-,Total in Building,864
40,B2022.001,-,Caused Unsafe Placard,False
40,B2022.001,1,Number in DS,0
40,B2022.001,1,Fraction Needed,0
40,B2022.001,1,Fraction Damaged,0
40,B2022.001,2,Number in DS,0
40,B2022.001,2,Fraction Needed,0.716375626972618
40,B2022.001,2,Fraction Damaged,0

40,B3011.011,-,Total in Building,117
40,B3011.011,-,Caused Unsafe Placard,False
40,B3011.011,1,Number in DS,0
40,B3011.011,1,Fraction Needed,0
40,B3011.011,1,Fraction Damaged,0
40,B3011.011,2,Number in DS,0
40,B3011.011,2,Fraction Needed,0.49796837349709
40,B3011.011,2,Fraction Damaged,0


41,-,-,Has Unsafe Placard,False
41,-,-,Collapse,False
41,-,-,Residual Drift,False

41,B1031.011b,-,Total in Building,16
41,B1031.011b,-,Caused Unsafe Placard,False
41,B1031.011b,1/0,Number in DS,0
41,B1031.011b,1/0,Fraction Needed,0
41,B1031.011b,1/0,Fraction Damaged,0
41,B1031.011b,1/1,Number in DS,0
41,B1031.011b,1/1,Fraction Needed,0
41,B1031.011b,1/1,Fraction Damaged,0
41,B1031.011b,2,Number in DS,0
41,B1031.011b,2,Fraction Needed,0.642316410899381
41,B1031.011b,2,Fraction Damaged,0
41,B1031.011b,3,Number in DS,0
41,B1031.011b,3,Fraction Needed,0.0914627772638083
41,B1031.011b,3,Fraction Damaged,0

41,B1035.022,-,Total in Building,24
41,B1035.022,-,Caused Unsafe Placard,False
41,B1035.022,1,Number in DS,0
41,B1035.022,1,Fraction Needed,0
41,B1035.022,1,Fraction Damaged,0
41,B1035.022,2,Number in DS,0
41,B1035.022,2,Fraction Needed,0.375852867997733
41,B1035.022,2,Fraction Damaged,0
41,B1035.022,3,Number in DS,0
41,B1035.022,3,Fraction Needed,0.691363336787388
41,B1035.022,3,Fraction Damaged,0

41,B1035.032,-,Total in Building,24
41,B1035.032,-,Caused Unsafe Placard,False
41,B1035.032,1,Number in DS,0
41,B1035.032,1,Fraction Needed,0
41,B1035.032,1,Fraction Damaged,0
41,B1035.032,2,Number in DS,0
41,B1035.032,2,Fraction Needed,0.553331569570558
41,B1035.032,2,Fraction Damaged,0
41,B1035.032,3,Number in DS,0
41,B1035.032,3,Fraction Needed,0.426591604842726
41,B1035.032,3,Fraction Damaged,0

41,B2022.001,-,Total in Building,864
41,B2022.001,-,Caused Unsafe Placard,False
41,B2022.001,1,Number in DS,0
41,B2022.001,1,Fraction Needed,0
41,B2022.001,1,Fraction Damaged,0
41,B2022.001,2,Number in DS,0
41,B2022.001,2,Fraction Needed,0.384709964764452
41,B2022.001,2,Fraction Damaged,0

41,B3011.011,-,Total in Building,117
41,B3011.011,-,Caused Unsafe Placard,False
41,B3011.011,1,Number in DS,0
41,B3011.011,1,Fraction Needed,0
41,B3011.011,1,Fraction Damaged,0
41,B3011.011,2,Number in DS,0
41,B3011.011,2,Fraction Needed,0.556155553623746
41,B3011.011,2,Fraction Damaged,0


42,-,-,Has Unsafe Placard,False
42,-,-,Collapse,False
42,-,-,Residual Drift,False

42,B1031.011b,-,Total in Building,16
42,B1031.011b,-,Caused Unsafe Placard,False
42,B1031.011b,1/0,Number in DS,0
42,B1031.011b,1/0,Fraction Needed,0
42,B1031.011b,1/0,Fraction Damaged,0
42,B1031.011b,1/1,Number in DS,0
42,B1031.011b,1/1,Fraction Needed,0
42,B1031.011b,1/1,Fraction Damaged,0
42,B1031.011b,2,Number in DS,0
42,B1031.011b,2,Fraction Needed,0.153807685041114
42,B1031.011b,2,Fraction Damaged,0
42,B1031.011b,3,Number in DS,0
42,B1031.011b,3,Fraction Needed,0.034476402690484
42,B1031.011b,3,Fraction Damaged,0

42,B1035.022,-,Total in Building,24
42,B1035.022,-,Caused Unsafe Placard,False
42,B1035.022,1,Number in DS,0
42,B1035.022,1,Fraction Needed,0
42,B1035.022,1,Fraction Damaged,0
42,B1035.022,2,Number in DS,0
42,B1035.022,2,Fraction Needed,0.179719307638337
42,B1035.022,2,Fraction Damaged,0
42,B1035.022,3,Number in DS,0
42,B1035.022,3,Fraction Needed,0.971501182626643
42,B1035.022,3,Fraction Damaged,0

42,B1035.032,-,Total in Building,24
42,B1035.032,-,Caused Unsafe Placard,False
42,B1035.032,1,Number in DS,0
42,B1035.032,1,Fraction Needed,0
42,B1035.032,1,Fraction Damaged,0
42,B1035.032,2,Number in DS,0
42,B1035.032,2,Fraction Needed,1
42,B1035.032,2,Fraction Damaged,0
42,B1035.032,3,Number in DS,0
42,B1035.032,3,Fraction Needed,0.13631230537025
42,B1035.032,3,Fraction Damaged,0

42,B2022.001,-,Total in Building,864
42,B2022.001,-,Caused Unsafe Placard,False
42,B2022.001,1,Number in DS,0
42,B2022.001,1,Fraction Needed,0
42,B2022.001,1,Fraction Damaged,0
42,B2022.001,2,Number in DS,0
42,B2022.001,2,Fraction Needed,1
42,B2022.001,2,Fraction Damaged,0

42,B3011.011,-,Total in Building,117
42,B3011.011,-,Caused Unsafe Placard,False
42,B3011.011,1,Number in DS,0
42,B3011.011,1,Fraction Needed,0
42,B3011.011,1,Fraction Damaged,0
42,B3011.011,2,Number in DS,0
42,B3011.011,2,Fraction Needed,0.553242252064019
42,B3011.011,2,Fraction Damaged,0


43,-,-,Has Unsafe Placard,False
43,-,-,Collapse,False
43,-,-,Residual Drift,False

43,B1031.011b,-,Total in Building,16
43,B1031.011b,-,Caused Unsafe Placard,False
43,B1031.011b,1/0,Number in DS,0
43,B1031.011b,1/0,Fraction Needed,0
43,B1031.011b,1/0,Fraction Damaged,0
43,B1031.011b,1/1,Number in DS,0
43,B1031.011b,1/1,Fraction Needed,0
43,B1031.011b,1/1,Fraction Damaged,0
43,B1031.011b,2,Number in DS,0
43,B1031.011b,2,Fraction Needed,0.557874133742554
43,B1031.011b,2,Fraction Damaged,0
43,B1031.011b,3,Number in DS,0
43,B1031.011b,3,Fraction Needed,0.0677819822141834
43,B1031.011b,3,Fraction Damaged,0

43,B1035.022,-,Total in Building,24
43,B1035.022,-,Caused Unsafe Placard,False
43,B1035.022,1,Number in DS,0
43,B1035.022,1,Fraction Needed,0
43,B1035.022,1,Fraction Damaged,0
43,B1035.022,2,Number in DS,0
43,B1035.022,2,Fraction Needed,0.41788091704787
43,B1035.022,2,Fraction Damaged,0
43,B1035.022,3,Number in DS,0
