Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1,Real 2,Real 3,Real 4,Real 5,Real 6,Real 7,Real 8,Real 9,Real 10,Real 11,Real 12,Real 13,Real 14,Real 15,Real 16,Real 17,Real 18,Real 19,Real 20,Real 21,Real 22,Real 23,Real 24,Real 25,Real 26,Real 27,Real 28,Real 29,Real 30,Real 31,Real 32,Real 33,Real 34,Real 35,Real 36,Real 37,Real 38,Real 39,Real 40,Real 41,Real 42,Real 43,Real 44,Real 45,Real 46,Real 47,Real 48,Real 49,Real 50

3,B1031.001,-,Total in Building,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
3,B1031.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,B1031.001,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,2,Fraction Needed,0.122301602547687,0.11253987231018,0.164000280872941,0.0982453069031531,0.252997692863655,0.188943247098856,0.419935476097245,0.384488488106585,0.196192132545143,0.914765843551957,0.191521389295016,0.121774273300334,0.213533009623565,0.134996946431351,0.139390131073934,0.0892044333626183,0.12108212227254,0.532317472121139,0.0693398170119649,0.262481540865694,0.160654206591028,0.145168174463506,0.297214093891908,0.269130611880229,0.100088499057121,0.481902328652404,0.22961996049074,0.137188312191897,0.141114592347374,0.91860358956225,0.204471446686943,0.0860824378176021,0.237281689976304,0.306102415209569,0.204581186361574,0.248655873216989,0.423040592045952,0.219924121720594,0.0543632224202225,0.117974955699652,0.149400666991876,0.264346628070413,0.429093012774731,0.166057352745077,0.240396498293692,0.146116358004522,0.335110763579097,0.555380398770652,0.201359914988911,0.260591311239691
3,B1031.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.001,3,Fraction Needed,0.285382124572249,0.0863869345666227,0.0923548554116286,0.0888772073362009,0.115162413543022,0.0992811665798911,0.128108165934761,0.0630431720281522,0.115545246945425,0.154514079084933,0.0930574264818034,0.0544791189655351,0.0980616490371618,0.184416155220499,0.131818402739049,0.239159889486461,0.0403319107315622,0.104895899566939,0.129583854915725,0.169518747815011,0.0636492214122113,0.0867763570628118,0.0790325671455033,0.0401156792821652,0.106870228969584,0.112789874951546,0.078333737739305,0.0367486660357049,0.146461872358583,0.127479161972055,0.0722975733121065,0.160400492111303,0.0965434380176695,0.0657184454436001,0.186952417371293,0.184587486612556,0.0456742574240667,0.0457181004781414,0.0695281016844808,0.180120957663518,0.0473569015847828,0.105104316865904,0.0854192973595988,0.132082720249246,0.0483040870926179,0.0452115968726946,0.0758683622024718,0.0654248854569553,0.0562104475215776,0.0542492804184014
3,B1031.001,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,B1033.001b,-,Total in Building,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
3,B1033.001b,-,Caused Unsafe Placard,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,B1033.001b,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1033.001b,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1033.001b,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1033.001b,2,Number in DS,10,7,9,8,12,11,4,6,4,16,10,10,6,11,10,10,10,9,10,10,6,12,10,7,13,10,8,10,7,8,4,10,6,6,9,8,9,7,16,7,9,8,10,6,8,10,4,10,8,11
3,B1033.001b,2,Fraction Needed,0.628910141555434,1,0.458156529165032,0.766005480374801,0.227648757066197,0.446255728658054,0.350874715612496,1,0.82569646018396,1,0.782075343943428,0.433408829868913,1,0.41621726564006,0.604103779084031,0.438187192800698,0.484756541152241,0.53508348787364,0.182541265120874,0.820140348228556,1,0.445174189317609,0.679770835076356,1,0.413144684969186,0.243171662749605,0.475493902844892,0.928526458861415,0.536626134069123,0.939927927097969,0.407605584546553,0.492979087874164,1,0.420675145016946,0.499493862074997,0.770980568809343,0.326558698774489,0.613988239877823,0.559641768073118,0.624796512078025,0.409721577379757,0.848371927552919,0.500774233971562,0.60366158879011,0.584138025673185,0.50124760994352,1,0.619432805800179,0.621824354425372,0.482672179400601
3,B1033.001b,2,Fraction Damaged,0.277777777777778,0.194444444444444,0.25,0.222222222222222,0.333333333333333,0.305555555555556,0.111111111111111,0.166666666666667,0.111111111111111,0.444444444444444,0.277777777777778,0.277777777777778,0.166666666666667,0.305555555555556,0.277777777777778,0.277777777777778,0.277777777777778,0.25,0.277777777777778,0.277777777777778,0.166666666666667,0.333333333333333,0.277777777777778,0.194444444444444,0.361111111111111,0.277777777777778,0.222222222222222,0.277777777777778,0.194444444444444,0.222222222222222,0.111111111111111,0.277777777777778,0.166666666666667,0.166666666666667,0.25,0.222222222222222,0.25,0.194444444444444,0.444444444444444,0.194444444444444,0.25,0.222222222222222,0.277777777777778,0.166666666666667,0.222222222222222,0.277777777777778,0.111111111111111,0.277777777777778,0.222222222222222,0.305555555555556
3,B1033.001b,3,Number in DS,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,B1033.001b,3,Fraction Needed,0.326171249745987,0.436870851790415,0.470434523035095,0.360705548269051,0.216458478468323,0.37572369574491,0.374443980271271,0.332510517856705,1,0.722699502086313,0.146016013526526,0.635662163332243,0.463795613765138,0.359541597361261,0.522203069844758,0.548190949872913,0.249620842785106,0.472443534036115,0.913865150262779,0.409595288589264,0.355363172870388,0.573273054753483,0.67369692304945,0.204878401588324,0.445607684743544,0.360936660251349,0.321248758371303,0.298364111323634,0.463067018295962,0.516310040553889,0.101442764899437,0.27657167676282,0.166587415943878,0.181993089303101,0.157131583948489,0.5120543009983,0.35645909223347,0.276876685972482,0.533607718194971,0.221793278019252,0.273280948572537,0.304524569011058,0.366275542631563,0.475466872882822,0.328445240630274,0.379907472788081,0.364964879465929,0.441451395544811,0.421063806113743,0.494171324506525
3,B1033.001b,3,Fraction Damaged,0,0,0.0277777777777778,0,0.0277777777777778,0.0277777777777778,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0.0277777777777778,0,0.0277777777777778,0,0,0,0,0,0.0277777777777778,0.0277777777777778,0,0,0,0,0.0277777777777778,0,0,0,0,0.0277777777777778,0
3,B1033.001b,4,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1033.001b,4,Fraction Needed,0.102845313684644,0.180701537355955,0.183441086704472,0.19277352358987,0.260681527522767,0.072253715013621,0.143260011664904,0.417039565399325,0.252593550079964,0.137367423693018,0.20426390700403,0.170517880039246,0.12949802545409,0.279327180511173,0.323425662514772,0.117127413197278,0.277858392329171,0.440825872196433,0.184081034948367,0.116817107818229,0.276650685734979,0.547507309072843,0.316185812805332,0.350834072166233,0.226768574656976,0.112512517378431,0.247505119765886,0.197666130596283,0.199633030240787,0.057954652877138,0.285830113762753,0.268745697995598,0.244220062082752,0.152060532086949,0.187572995501714,0.12253411114153,0.398556490699337,0.264091641202898,0.448233814712363,0.144050832497711,0.332424413890491,0.0651192892494108,0.11349086574701,0.280058267453324,0.224553968922433,0.141537198606856,0.16783721419257,0.302714000435137,0.253807600038732,0.45233818937984
3,B1033.001b,4,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,B1035.022,-,Total in Building,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
3,B1035.022,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,B1035.022,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.022,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.022,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.022,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.022,2,Fraction Needed,0.747062934894623,0.427629422070798,0.330817021336042,0.924709650734706,1,0.443795246255871,0.840771392155971,0.451930880983893,0.561325277063645,1,1,0.366336836181626,0.212509281088272,1,0.321922872066793,0.562084582972289,0.438795893090381,0.222826211749685,1,0.802734251928495,0.324539097902444,0.350533781974632,0.357085494126267,0.779507513709564,0.147361237452152,0.236365933543979,0.350862818690242,0.377645831207288,0.452138678131139,0.352244372854458,0.770983410063215,0.383204158814088,0.449498947851869,1,1,0.557269623824121,1,0.973255115691684,1,0.803412767151389,0.449122182226263,0.755158456256346,0.628827945568633,0.490183770542648,1,0.228067706354677,0.551301802088197,1,0.33094603574946,0.379794777614055
3,B1035.022,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.022,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.022,3,Fraction Needed,0.577326701896945,0.278685987406044,0.618806071165528,0.527032359951632,0.797163152839673,0.789713822281975,1,0.409740843127035,0.350695480734578,0.208777959484874,0.410868964857549,0.526195803658813,0.509289380758513,0.339591306298487,0.40125111891905,0.407299389967597,0.152485774414628,0.384678113953593,0.730268200307686,0.41734314585866,0.486507592730894,0.641373189285677,0.324027458196417,0.205549412911629,0.320795558661255,1,0.266213346578044,0.74724635589405,0.751927178753393,0.390309645029474,0.399684713662565,0.418532856314856,0.991658389432263,0.932836620899414,0.318269532062679,0.7943118532675,0.401330717430518,0.649225274555707,0.432806296736546,0.464729435242873,0.62674779621903,0.515980724775088,0.863312802017901,0.155951062737531,0.422638566556686,0.289744892016762,0.405430796477442,0.273454073770914,0.633167737579931,0.364891598481226
3,B1035.022,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,B1035.032,-,Total in Building,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144
3,B1035.032,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,B1035.032,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.032,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.032,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.032,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.032,2,Fraction Needed,0.657733608102096,0.576667404597467,0.618649192565462,0.710994195965918,0.321046442976877,0.591136317786187,1,0.336982998171081,0.699529344623072,0.900454519370289,0.473811044662951,0.2499958303381,0.351929694565492,0.298392656733391,0.48678793608091,0.820837096385752,0.658805242292385,0.689361880334092,0.621218664962849,0.331619853294545,0.84980129266542,0.322596633251287,0.44504943912268,0.523527289945957,0.487843270796244,0.659688453659926,0.831919777171509,1,0.110210137467521,0.247362110301774,0.410833113425751,0.442616819954171,1,0.573594023582599,0.468566521695676,1,0.652249466285919,0.578448929108132,0.412428338509468,0.494417959429326,0.492608360536758,0.594007007875185,0.275757749518325,0.727172909495184,0.644924554206508,0.426281597728948,0.536185985194839,0.454825634945828,0.624713965599396,0.407312382312271
3,B1035.032,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.032,3,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1035.032,3,Fraction Needed,0.609981090582819,0.405755499548258,0.387661627272626,0.429278534218844,0.681642012024976,0.464719376163213,0.448745027741019,0.555774948454488,0.420054926959245,1,0.73471391684856,0.288382763315585,0.789702928814236,0.527953218184584,0.995854410074005,0.47519134679615,0.644591274973559,0.631354692928729,0.375883334484939,0.796669171176668,0.622126920304294,0.293459709817757,0.376989365000344,0.633654504591155,1,0.379327162172076,0.606658460251489,0.374534621848495,0.866790424581677,0.400259302889995,0.267158652167566,0.403762303375159,0.341678891218474,0.386711248357287,0.265965732918412,0.285790072246756,0.343607314802483,0.361714896253442,0.219929073879415,0.292589181543022,0.28846780387772,0.981902263166866,0.548851656264904,0.566856223761342,0.351931326587522,1,0.101550582890805,0.393878111331323,0.544327660026062,0.915818431360426
3,B1035.032,3,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,B2022.001,-,Total in Building,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050,4050
3,B2022.001,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,B2022.001,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B2022.001,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B2022.001,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B2022.001,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B2022.001,2,Fraction Needed,1,1,1,0.899322289707647,0.58213377724539,1,1,0.624769296055038,0.467719178634317,0.764896473439848,1,1,0.665458782267094,1,0.535870699897492,0.378893653773611,1,0.568467849969299,0.739958171251841,0.682399546767637,0.710127578855388,1,1,0.870287412193673,0.487864740476742,0.960318857471774,0.917628032270156,1,1,1,0.443025881563402,1,1,1,1,0.951749879869167,0.791729272304603,0.983483100092977,0.817710976035571,0.495948040444444,0.48387852404175,0.765253211553779,0.552764306856454,1,0.678646427590809,0.793758367261032,1,0.632016411347522,1,0.772612215510361
3,B2022.001,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

3,B3011.011,-,Total in Building,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549
3,B3011.011,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,B3011.011,1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B3011.011,1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B3011.011,1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B3011.011,2,Number in DS,8,92,203,42,40,9,2,14,25,115,6,27,3,72,12,37,21,185,43,124,0,190,55,39,10,13,47,3,3,139,62,79,14,112,85,8,3,73,271,7,7,17,40,4,5,7,57,13,12,229
3,B3011.011,2,Fraction Needed,0.239633242083812,0.574952089522531,0.573216974839271,0.3413618064559,0.96227158715157,0.306104142180002,0.171159450213084,1,0.451906366874877,0.369207970511312,0.811752937543209,0.531035154070414,0.520249918691972,0.722697757364207,0.524123402606682,1,0.967646073036205,0.473206715372308,0.621608672329386,0.326893592495994,0.48453511586533,0.73065800138786,0.720681036239992,0.285080509919804,0.253783084654207,0.679585769660074,0.383893251776746,0.497076678500773,0.36962747511392,0.438202536655966,0.534572820297617,0.562035917938154,0.416238155723994,0.872941336202362,0.519881009939515,0.194788681538967,0.294770632317901,0.308910914394994,1,0.590691245930425,0.313472419263541,0.412684618720649,0.606527554256851,0.552724389745569,0.833717433409325,0.554284609023562,0.416445818836766,0.552414868666014,0.2262364008198,0.36296053831823
3,B3011.011,2,Fraction Damaged,0.0145719489981785,0.167577413479053,0.36976320582878,0.0765027322404372,0.0728597449908925,0.0163934426229508,0.00364298724954463,0.0255009107468124,0.0455373406193078,0.209471766848816,0.0109289617486339,0.0491803278688525,0.00546448087431694,0.131147540983607,0.0218579234972678,0.0673952641165756,0.0382513661202186,0.336976320582878,0.0783242258652095,0.225865209471767,0,0.34608378870674,0.100182149362477,0.0710382513661202,0.0182149362477231,0.0236794171220401,0.0856102003642987,0.00546448087431694,0.00546448087431694,0.253187613843352,0.112932604735883,0.143897996357013,0.0255009107468124,0.204007285974499,0.154826958105647,0.0145719489981785,0.00546448087431694,0.132969034608379,0.493624772313297,0.0127504553734062,0.0127504553734062,0.0309653916211293,0.0728597449908925,0.00728597449908925,0.00910746812386157,0.0127504553734062,0.103825136612022,0.0236794171220401,0.0218579234972678,0.41712204007286

3,B1031.021b,-,Total in Building,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
3,B1031.021b,-,Caused Unsafe Placard,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,B1031.021b,1/0,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.021b,1/0,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.021b,1/0,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.021b,1/1,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.021b,1/1,Fraction Needed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.021b,1/1,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.021b,2,Number in DS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,B1031.021b,2,Fraction Needed,0.0163243722373216,0.00876662973784463,0.0238305440943556,0.0197150588087286,0.0206878459708278,0.0599994823243483,0.0261126009799915,0.0214423258014885,0.0102854943946053,0.0171015058808504,0.0191123807936341,0.06541780638794,0.0191080002107212,0.0135278526773432,0.013535827861798,0.0272082712047847,0.0112552752233838,0.0311154843095223,0.0195976234247701,0.0120921718674944,0.0263929994253097,0.00911407007803469,0.0294789511236427,0.0169240482312625,0.022546778799928,0.0235082856071914,0.0227105610083462,0.0229178868698202,0.0232739603841746,0.0340863749821316,0.0258419956121872,0.0197151216464961,0.0103560838917213,0.0299185612469947,0.00990392514400457,0.0151043596244086,0.0154623958264317,0.0363328343469042,0.0132360666486764,0.0291445425840212,0.0224612635333851,0.0230658976151102,0.0221292328266672,0.0122484479719017,0.0118888688341774,0.0141449686854221,0.0369174929831585,0.0204036035326981,0.0213224358018709,0.0437177234740471
3,B1031.021b,2,Fraction Damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


4,-,-,Has Unsafe Placard,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
4,-,-,Collapse,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,-,-,Residual Drift,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False

4,B1031.001,-,Total in Building,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
