Each Fragility and damage state and the quantity of items damaged building wide
Analysis,Fragility,DS,Information,Real 1
27,B1033.001b,4,Number in DS,0
27,B1033.001b,4,Fraction Needed,0.246536898485687
27,B1033.001b,4,Fraction Damaged,0

27,B1035.022,-,Total in Building,36
27,B1035.022,-,Caused Unsafe Placard,False
27,B1035.022,1,Number in DS,0
27,B1035.022,1,Fraction Needed,0
27,B1035.022,1,Fraction Damaged,0
27,B1035.022,2,Number in DS,0
27,B1035.022,2,Fraction Needed,0.778403247323206
27,B1035.022,2,Fraction Damaged,0
27,B1035.022,3,Number in DS,0
27,B1035.022,3,Fraction Needed,0.304529460888671
27,B1035.022,3,Fraction Damaged,0

27,B1035.032,-,Total in Building,144
27,B1035.032,-,Caused Unsafe Placard,False
27,B1035.032,1,Number in DS,0
27,B1035.032,1,Fraction Needed,0
27,B1035.032,1,Fraction Damaged,0
27,B1035.032,2,Number in DS,0
27,B1035.032,2,Fraction Needed,0.944765671621537
27,B1035.032,2,Fraction Damaged,0
27,B1035.032,3,Number in DS,0
27,B1035.032,3,Fraction Needed,0.312110982339018
27,B1035.032,3,Fraction Damaged,0

27,B2022.001,-,Total in Building,4050
27,B2022.001,-,Caused Unsafe Placard,False
27,B2022.001,1,Number in DS,0
27,B2022.001,1,Fraction Needed,0
27,B2022.001,1,Fraction Damaged,0
27,B2022.001,2,Number in DS,0
27,B2022.001,2,Fraction Needed,1
27,B2022.001,2,Fraction Damaged,0

27,B3011.011,-,Total in Building,549
27,B3011.011,-,Caused Unsafe Placard,False
27,B3011.011,1,Number in DS,0
27,B3011.011,1,Fraction Needed,0
27,B3011.011,1,Fraction Damaged,0
27,B3011.011,2,Number in DS,1
27,B3011.011,2,Fraction Needed,0.397864079211769
27,B3011.011,2,Fraction Damaged,0.00182149362477231

27,B1031.021b,-,Total in Building,40
27,B1031.021b,-,Caused Unsafe Placard,False
27,B1031.021b,1/0,Number in DS,0
27,B1031.021b,1/0,Fraction Needed,0
27,B1031.021b,1/0,Fraction Damaged,0
27,B1031.021b,1/1,Number in DS,0
27,B1031.021b,1/1,Fraction Needed,0
27,B1031.021b,1/1,Fraction Damaged,0
27,B1031.021b,2,Number in DS,0
27,B1031.021b,2,Fraction Needed,0.0692208074105287
27,B1031.021b,2,Fraction Damaged,0


28,-,-,Has Unsafe Placard,False
28,-,-,Collapse,False
28,-,-,Residual Drift,False

28,B1031.001,-,Total in Building,20
28,B1031.001,-,Caused Unsafe Placard,False
28,B1031.001,1/0,Number in DS,0
28,B1031.001,1/0,Fraction Needed,0
28,B1031.001,1/0,Fraction Damaged,0
28,B1031.001,1/1,Number in DS,0
28,B1031.001,1/1,Fraction Needed,0
28,B1031.001,1/1,Fraction Damaged,0
28,B1031.001,2,Number in DS,0
28,B1031.001,2,Fraction Needed,0.125751766546769
28,B1031.001,2,Fraction Damaged,0
28,B1031.001,3,Number in DS,0
28,B1031.001,3,Fraction Needed,0.17725502433572
28,B1031.001,3,Fraction Damaged,0

28,B1033.001b,-,Total in Building,36
28,B1033.001b,-,Caused Unsafe Placard,False
28,B1033.001b,1,Number in DS,0
28,B1033.001b,1,Fraction Needed,0
28,B1033.001b,1,Fraction Damaged,0
28,B1033.001b,2,Number in DS,3
28,B1033.001b,2,Fraction Needed,0.325499365530194
28,B1033.001b,2,Fraction Damaged,0.0833333333333333
28,B1033.001b,3,Number in DS,0
28,B1033.001b,3,Fraction Needed,0.271781219786433
28,B1033.001b,3,Fraction Damaged,0
28,B1033.001b,4,Number in DS,0
28,B1033.001b,4,Fraction Needed,0.205281811990409
28,B1033.001b,4,Fraction Damaged,0

28,B1035.022,-,Total in Building,36
28,B1035.022,-,Caused Unsafe Placard,False
28,B1035.022,1,Number in DS,0
28,B1035.022,1,Fraction Needed,0
28,B1035.022,1,Fraction Damaged,0
28,B1035.022,2,Number in DS,0
28,B1035.022,2,Fraction Needed,0.22055900420369
28,B1035.022,2,Fraction Damaged,0
28,B1035.022,3,Number in DS,0
28,B1035.022,3,Fraction Needed,0.91604708152851
28,B1035.022,3,Fraction Damaged,0

28,B1035.032,-,Total in Building,144
28,B1035.032,-,Caused Unsafe Placard,False
28,B1035.032,1,Number in DS,0
28,B1035.032,1,Fraction Needed,0
28,B1035.032,1,Fraction Damaged,0
28,B1035.032,2,Number in DS,0
28,B1035.032,2,Fraction Needed,0.372606074586834
28,B1035.032,2,Fraction Damaged,0
28,B1035.032,3,Number in DS,0
28,B1035.032,3,Fraction Needed,0.665235266901443
28,B1035.032,3,Fraction Damaged,0

28,B2022.001,-,Total in Building,4050
28,B2022.001,-,Caused Unsafe Placard,False
28,B2022.001,1,Number in DS,0
28,B2022.001,1,Fraction Needed,0
28,B2022.001,1,Fraction Damaged,0
28,B2022.001,2,Number in DS,0
28,B2022.001,2,Fraction Needed,0.888829041075832
28,B2022.001,2,Fraction Damaged,0

28,B3011.011,-,Total in Building,549
28,B3011.011,-,Caused Unsafe Placard,False
28,B3011.011,1,Number in DS,0
28,B3011.011,1,Fraction Needed,0
28,B3011.011,1,Fraction Damaged,0
28,B3011.011,2,Number in DS,0
28,B3011.011,2,Fraction Needed,0.27624876231143
28,B3011.011,2,Fraction Damaged,0

28,B1031.021b,-,Total in Building,40
28,B1031.021b,-,Caused Unsafe Placard,False
28,B1031.021b,1/0,Number in DS,0
28,B1031.021b,1/0,Fraction Needed,0
28,B1031.021b,1/0,Fraction Damaged,0
28,B1031.021b,1/1,Number in DS,0
28,B1031.021b,1/1,Fraction Needed,0
28,B1031.021b,1/1,Fraction Damaged,0
28,B1031.021b,2,Number in DS,0
28,B1031.021b,2,Fraction Needed,0.00788840914204371
28,B1031.021b,2,Fraction Damaged,0


29,-,-,Has Unsafe Placard,False
29,-,-,Collapse,False
29,-,-,Residual Drift,False

29,B1031.001,-,Total in Building,20
29,B1031.001,-,Caused Unsafe Placard,False
29,B1031.001,1/0,Number in DS,0
29,B1031.001,1/0,Fraction Needed,0
29,B1031.001,1/0,Fraction Damaged,0
29,B1031.001,1/1,Number in DS,0
29,B1031.001,1/1,Fraction Needed,0
29,B1031.001,1/1,Fraction Damaged,0
29,B1031.001,2,Number in DS,0
29,B1031.001,2,Fraction Needed,0.165047218010961
29,B1031.001,2,Fraction Damaged,0
29,B1031.001,3,Number in DS,0
29,B1031.001,3,Fraction Needed,0.0843228084734295
29,B1031.001,3,Fraction Damaged,0

29,B1033.001b,-,Total in Building,36
29,B1033.001b,-,Caused Unsafe Placard,False
29,B1033.001b,1,Number in DS,0
29,B1033.001b,1,Fraction Needed,0
29,B1033.001b,1,Fraction Damaged,0
29,B1033.001b,2,Number in DS,3
29,B1033.001b,2,Fraction Needed,0.500843287507881
29,B1033.001b,2,Fraction Damaged,0.0833333333333333
29,B1033.001b,3,Number in DS,0
29,B1033.001b,3,Fraction Needed,0.456427845292765
29,B1033.001b,3,Fraction Damaged,0
29,B1033.001b,4,Number in DS,0
29,B1033.001b,4,Fraction Needed,0.205153319781018
29,B1033.001b,4,Fraction Damaged,0

29,B1035.022,-,Total in Building,36
29,B1035.022,-,Caused Unsafe Placard,False
29,B1035.022,1,Number in DS,0
29,B1035.022,1,Fraction Needed,0
29,B1035.022,1,Fraction Damaged,0
29,B1035.022,2,Number in DS,0
29,B1035.022,2,Fraction Needed,0.592953941548543
29,B1035.022,2,Fraction Damaged,0
29,B1035.022,3,Number in DS,0
29,B1035.022,3,Fraction Needed,0.581949839079701
29,B1035.022,3,Fraction Damaged,0

29,B1035.032,-,Total in Building,144
29,B1035.032,-,Caused Unsafe Placard,False
29,B1035.032,1,Number in DS,0
29,B1035.032,1,Fraction Needed,0
29,B1035.032,1,Fraction Damaged,0
29,B1035.032,2,Number in DS,0
29,B1035.032,2,Fraction Needed,0.555874327022409
29,B1035.032,2,Fraction Damaged,0
29,B1035.032,3,Number in DS,0
29,B1035.032,3,Fraction Needed,0.47293583733133
29,B1035.032,3,Fraction Damaged,0

29,B2022.001,-,Total in Building,4050
29,B2022.001,-,Caused Unsafe Placard,False
29,B2022.001,1,Number in DS,0
29,B2022.001,1,Fraction Needed,0
29,B2022.001,1,Fraction Damaged,0
29,B2022.001,2,Number in DS,0
29,B2022.001,2,Fraction Needed,0.423179234584619
29,B2022.001,2,Fraction Damaged,0

29,B3011.011,-,Total in Building,549
29,B3011.011,-,Caused Unsafe Placard,False
29,B3011.011,1,Number in DS,0
29,B3011.011,1,Fraction Needed,0
29,B3011.011,1,Fraction Damaged,0
29,B3011.011,2,Number in DS,0
29,B3011.011,2,Fraction Needed,0.639500622479354
29,B3011.011,2,Fraction Damaged,0

29,B1031.021b,-,Total in Building,40
29,B1031.021b,-,Caused Unsafe Placard,False
29,B1031.021b,1/0,Number in DS,0
29,B1031.021b,1/0,Fraction Needed,0
29,B1031.021b,1/0,Fraction Damaged,0
29,B1031.021b,1/1,Number in DS,0
29,B1031.021b,1/1,Fraction Needed,0
29,B1031.021b,1/1,Fraction Damaged,0
29,B1031.021b,2,Number in DS,0
29,B1031.021b,2,Fraction Needed,0.0119579269975669
29,B1031.021b,2,Fraction Damaged,0


30,-,-,Has Unsafe Placard,False
30,-,-,Collapse,False
30,-,-,Residual Drift,False

30,B1031.001,-,Total in Building,20
30,B1031.001,-,Caused Unsafe Placard,False
30,B1031.001,1/0,Number in DS,0
30,B1031.001,1/0,Fraction Needed,0
30,B1031.001,1/0,Fraction Damaged,0
30,B1031.001,1/1,Number in DS,0
30,B1031.001,1/1,Fraction Needed,0
30,B1031.001,1/1,Fraction Damaged,0
30,B1031.001,2,Number in DS,0
30,B1031.001,2,Fraction Needed,0.242927283667742
30,B1031.001,2,Fraction Damaged,0
30,B1031.001,3,Number in DS,0
30,B1031.001,3,Fraction Needed,0.0731313176613241
30,B1031.001,3,Fraction Damaged,0

30,B1033.001b,-,Total in Building,36
30,B1033.001b,-,Caused Unsafe Placard,False
30,B1033.001b,1,Number in DS,0
30,B1033.001b,1,Fraction Needed,0
30,B1033.001b,1,Fraction Damaged,0
30,B1033.001b,2,Number in DS,0
30,B1033.001b,2,Fraction Needed,1
30,B1033.001b,2,Fraction Damaged,0
30,B1033.001b,3,Number in DS,0
30,B1033.001b,3,Fraction Needed,0.403467102129689
30,B1033.001b,3,Fraction Damaged,0
30,B1033.001b,4,Number in DS,0
30,B1033.001b,4,Fraction Needed,0.260983879684452
30,B1033.001b,4,Fraction Damaged,0

30,B1035.022,-,Total in Building,36
30,B1035.022,-,Caused Unsafe Placard,False
30,B1035.022,1,Number in DS,0
30,B1035.022,1,Fraction Needed,0
30,B1035.022,1,Fraction Damaged,0
30,B1035.022,2,Number in DS,0
30,B1035.022,2,Fraction Needed,0.304142236031614
30,B1035.022,2,Fraction Damaged,0
30,B1035.022,3,Number in DS,0
30,B1035.022,3,Fraction Needed,1
30,B1035.022,3,Fraction Damaged,0

30,B1035.032,-,Total in Building,144
30,B1035.032,-,Caused Unsafe Placard,False
30,B1035.032,1,Number in DS,0
30,B1035.032,1,Fraction Needed,0
30,B1035.032,1,Fraction Damaged,0
30,B1035.032,2,Number in DS,0
30,B1035.032,2,Fraction Needed,0.335237306767389
30,B1035.032,2,Fraction Damaged,0
30,B1035.032,3,Number in DS,0
30,B1035.032,3,Fraction Needed,0.764426346472739
30,B1035.032,3,Fraction Damaged,0

30,B2022.001,-,Total in Building,4050
30,B2022.001,-,Caused Unsafe Placard,False
30,B2022.001,1,Number in DS,0
30,B2022.001,1,Fraction Needed,0
30,B2022.001,1,Fraction Damaged,0
30,B2022.001,2,Number in DS,0
30,B2022.001,2,Fraction Needed,0.923698759119778
30,B2022.001,2,Fraction Damaged,0

30,B3011.011,-,Total in Building,549
30,B3011.011,-,Caused Unsafe Placard,False
30,B3011.011,1,Number in DS,0
30,B3011.011,1,Fraction Needed,0
30,B3011.011,1,Fraction Damaged,0
30,B3011.011,2,Number in DS,0
30,B3011.011,2,Fraction Needed,0.572264213347634
30,B3011.011,2,Fraction Damaged,0

30,B1031.021b,-,Total in Building,40
30,B1031.021b,-,Caused Unsafe Placard,False
30,B1031.021b,1/0,Number in DS,0
30,B1031.021b,1/0,Fraction Needed,0
30,B1031.021b,1/0,Fraction Damaged,0
30,B1031.021b,1/1,Number in DS,0
30,B1031.021b,1/1,Fraction Needed,0
30,B1031.021b,1/1,Fraction Damaged,0
30,B1031.021b,2,Number in DS,0
30,B1031.021b,2,Fraction Needed,0.0141981133020145
30,B1031.021b,2,Fraction Damaged,0


31,-,-,Has Unsafe Placard,False
31,-,-,Collapse,False
31,-,-,Residual Drift,False

31,B1031.001,-,Total in Building,20
31,B1031.001,-,Caused Unsafe Placard,False
31,B1031.001,1/0,Number in DS,0
31,B1031.001,1/0,Fraction Needed,0
31,B1031.001,1/0,Fraction Damaged,0
31,B1031.001,1/1,Number in DS,0
31,B1031.001,1/1,Fraction Needed,0
31,B1031.001,1/1,Fraction Damaged,0
31,B1031.001,2,Number in DS,0
31,B1031.001,2,Fraction Needed,0.126514645918675
31,B1031.001,2,Fraction Damaged,0
31,B1031.001,3,Number in DS,0
31,B1031.001,3,Fraction Needed,0.0918799460601341
31,B1031.001,3,Fraction Damaged,0

31,B1033.001b,-,Total in Building,36
31,B1033.001b,-,Caused Unsafe Placard,False
31,B1033.001b,1,Number in DS,0
31,B1033.001b,1,Fraction Needed,0
31,B1033.001b,1,Fraction Damaged,0
31,B1033.001b,2,Number in DS,8
31,B1033.001b,2,Fraction Needed,0.865909634432539
31,B1033.001b,2,Fraction Damaged,0.222222222222222
31,B1033.001b,3,Number in DS,0
31,B1033.001b,3,Fraction Needed,0.50386016635062
31,B1033.001b,3,Fraction Damaged,0
31,B1033.001b,4,Number in DS,0
31,B1033.001b,4,Fraction Needed,0.0851296895213902
31,B1033.001b,4,Fraction Damaged,0

31,B1035.022,-,Total in Building,36
31,B1035.022,-,Caused Unsafe Placard,False
31,B1035.022,1,Number in DS,0
31,B1035.022,1,Fraction Needed,0
31,B1035.022,1,Fraction Damaged,0
31,B1035.022,2,Number in DS,0
31,B1035.022,2,Fraction Needed,0.296097376015234
31,B1035.022,2,Fraction Damaged,0
31,B1035.022,3,Number in DS,0
31,B1035.022,3,Fraction Needed,0.232008715970971
31,B1035.022,3,Fraction Damaged,0

31,B1035.032,-,Total in Building,144
31,B1035.032,-,Caused Unsafe Placard,False
31,B1035.032,1,Number in DS,0
31,B1035.032,1,Fraction Needed,0
31,B1035.032,1,Fraction Damaged,0
31,B1035.032,2,Number in DS,0
31,B1035.032,2,Fraction Needed,1
31,B1035.032,2,Fraction Damaged,0
31,B1035.032,3,Number in DS,0
31,B1035.032,3,Fraction Needed,0.36277140306196
31,B1035.032,3,Fraction Damaged,0

31,B2022.001,-,Total in Building,4050
31,B2022.001,-,Caused Unsafe Placard,False
31,B2022.001,1,Number in DS,0
31,B2022.001,1,Fraction Needed,0
31,B2022.001,1,Fraction Damaged,0
31,B2022.001,2,Number in DS,0
31,B2022.001,2,Fraction Needed,1
31,B2022.001,2,Fraction Damaged,0

31,B3011.011,-,Total in Building,549
31,B3011.011,-,Caused Unsafe Placard,False
31,B3011.011,1,Number in DS,0
31,B3011.011,1,Fraction Needed,0
31,B3011.011,1,Fraction Damaged,0
31,B3011.011,2,Number in DS,15
31,B3011.011,2,Fraction Needed,0.797976056385278
31,B3011.011,2,Fraction Damaged,0.0273224043715847

31,B1031.021b,-,Total in Building,40
31,B1031.021b,-,Caused Unsafe Placard,False
31,B1031.021b,1/0,Number in DS,0
31,B1031.021b,1/0,Fraction Needed,0
31,B1031.021b,1/0,Fraction Damaged,0
31,B1031.021b,1/1,Number in DS,0
31,B1031.021b,1/1,Fraction Needed,0
31,B1031.021b,1/1,Fraction Damaged,0
31,B1031.021b,2,Number in DS,0
31,B1031.021b,2,Fraction Needed,0.0118749685219158
31,B1031.021b,2,Fraction Damaged,0


32,-,-,Has Unsafe Placard,True
32,-,-,Collapse,False
32,-,-,Residual Drift,False

32,B1031.001,-,Total in Building,20
32,B1031.001,-,Caused Unsafe Placard,False
32,B1031.001,1/0,Number in DS,0
32,B1031.001,1/0,Fraction Needed,0
32,B1031.001,1/0,Fraction Damaged,0
32,B1031.001,1/1,Number in DS,0
32,B1031.001,1/1,Fraction Needed,0
32,B1031.001,1/1,Fraction Damaged,0
32,B1031.001,2,Number in DS,0
32,B1031.001,2,Fraction Needed,0.338054825386611
32,B1031.001,2,Fraction Damaged,0
32,B1031.001,3,Number in DS,0
32,B1031.001,3,Fraction Needed,0.122832668932057
32,B1031.001,3,Fraction Damaged,0

32,B1033.001b,-,Total in Building,36
32,B1033.001b,-,Caused Unsafe Placard,False
32,B1033.001b,1,Number in DS,0
32,B1033.001b,1,Fraction Needed,0
32,B1033.001b,1,Fraction Damaged,0
32,B1033.001b,2,Number in DS,14
32,B1033.001b,2,Fraction Needed,0.681869133227756
32,B1033.001b,2,Fraction Damaged,0.388888888888889
32,B1033.001b,3,Number in DS,0
32,B1033.001b,3,Fraction Needed,0.818676491996452
32,B1033.001b,3,Fraction Damaged,0
32,B1033.001b,4,Number in DS,0
32,B1033.001b,4,Fraction Needed,0.208823630801527
32,B1033.001b,4,Fraction Damaged,0

32,B1035.022,-,Total in Building,36
32,B1035.022,-,Caused Unsafe Placard,False
32,B1035.022,1,Number in DS,0
32,B1035.022,1,Fraction Needed,0
32,B1035.022,1,Fraction Damaged,0
32,B1035.022,2,Number in DS,0
32,B1035.022,2,Fraction Needed,0.723308069720059
32,B1035.022,2,Fraction Damaged,0
32,B1035.022,3,Number in DS,0
32,B1035.022,3,Fraction Needed,0.750209221695006
32,B1035.022,3,Fraction Damaged,0

32,B1035.032,-,Total in Building,144
32,B1035.032,-,Caused Unsafe Placard,False
32,B1035.032,1,Number in DS,0
32,B1035.032,1,Fraction Needed,0
32,B1035.032,1,Fraction Damaged,0
32,B1035.032,2,Number in DS,0
32,B1035.032,2,Fraction Needed,0.615694421374534
32,B1035.032,2,Fraction Damaged,0
32,B1035.032,3,Number in DS,0
32,B1035.032,3,Fraction Needed,0.583357586463917
32,B1035.032,3,Fraction Damaged,0

32,B2022.001,-,Total in Building,4050
32,B2022.001,-,Caused Unsafe Placard,False
32,B2022.001,1,Number in DS,0
32,B2022.001,1,Fraction Needed,0
32,B2022.001,1,Fraction Damaged,0
32,B2022.001,2,Number in DS,0
32,B2022.001,2,Fraction Needed,0.650934976479991
32,B2022.001,2,Fraction Damaged,0

32,B3011.011,-,Total in Building,549
32,B3011.011,-,Caused Unsafe Placard,True
32,B3011.011,1,Number in DS,0
32,B3011.011,1,Fraction Needed,0
32,B3011.011,1,Fraction Damaged,0
32,B3011.011,2,Number in DS,366
32,B3011.011,2,Fraction Needed,0.344367000842321
32,B3011.011,2,Fraction Damaged,0.666666666666667

32,B1031.021b,-,Total in Building,40
32,B1031.021b,-,Caused Unsafe Placard,False
32,B1031.021b,1/0,Number in DS,0
32,B1031.021b,1/0,Fraction Needed,0
32,B1031.021b,1/0,Fraction Damaged,0
32,B1031.021b,1/1,Number in DS,0
32,B1031.021b,1/1,Fraction Needed,0
32,B1031.021b,1/1,Fraction Damaged,0
32,B1031.021b,2,Number in DS,0
32,B1031.021b,2,Fraction Needed,0.0160728489943927
32,B1031.021b,2,Fraction Damaged,0


33,-,-,Has Unsafe Placard,False
33,-,-,Collapse,False
33,-,-,Residual Drift,False

33,B1031.001,-,Total in Building,20
33,B1031.001,-,Caused Unsafe Placard,False
33,B1031.001,1/0,Number in DS,0
33,B1031.001,1/0,Fraction Needed,0
33,B1031.001,1/0,Fraction Damaged,0
33,B1031.001,1/1,Number in DS,0
33,B1031.001,1/1,Fraction Needed,0
33,B1031.001,1/1,Fraction Damaged,0
33,B1031.001,2,Number in DS,0
33,B1031.001,2,Fraction Needed,0.14869036296863
33,B1031.001,2,Fraction Damaged,0
33,B1031.001,3,Number in DS,0
33,B1031.001,3,Fraction Needed,0.154413978988418
33,B1031.001,3,Fraction Damaged,0

33,B1033.001b,-,Total in Building,36
33,B1033.001b,-,Caused Unsafe Placard,False
33,B1033.001b,1,Number in DS,0
33,B1033.001b,1,Fraction Needed,0
33,B1033.001b,1,Fraction Damaged,0
33,B1033.001b,2,Number in DS,3
33,B1033.001b,2,Fraction Needed,0.604706096068399
33,B1033.001b,2,Fraction Damaged,0.0833333333333333
33,B1033.001b,3,Number in DS,0
33,B1033.001b,3,Fraction Needed,0.557528766561256
33,B1033.001b,3,Fraction Damaged,0
33,B1033.001b,4,Number in DS,0
33,B1033.001b,4,Fraction Needed,0.247837570674606
33,B1033.001b,4,Fraction Damaged,0

33,B1035.022,-,Total in Building,36
33,B1035.022,-,Caused Unsafe Placard,False
33,B1035.022,1,Number in DS,0
33,B1035.022,1,Fraction Needed,0
33,B1035.022,1,Fraction Damaged,0
33,B1035.022,2,Number in DS,0
33,B1035.022,2,Fraction Needed,0.42789555398666
33,B1035.022,2,Fraction Damaged,0
33,B1035.022,3,Number in DS,0
33,B1035.022,3,Fraction Needed,0.32439106414112
33,B1035.022,3,Fraction Damaged,0

33,B1035.032,-,Total in Building,144
33,B1035.032,-,Caused Unsafe Placard,False
33,B1035.032,1,Number in DS,0
33,B1035.032,1,Fraction Needed,0
33,B1035.032,1,Fraction Damaged,0
33,B1035.032,2,Number in DS,0
33,B1035.032,2,Fraction Needed,0.22130902259413
33,B1035.032,2,Fraction Damaged,0
33,B1035.032,3,Number in DS,0
33,B1035.032,3,Fraction Needed,0.79319403464675
33,B1035.032,3,Fraction Damaged,0

33,B2022.001,-,Total in Building,4050
33,B2022.001,-,Caused Unsafe Placard,False
33,B2022.001,1,Number in DS,0
33,B2022.001,1,Fraction Needed,0
33,B2022.001,1,Fraction Damaged,0
33,B2022.001,2,Number in DS,0
33,B2022.001,2,Fraction Needed,0.485614692638866
33,B2022.001,2,Fraction Damaged,0

33,B3011.011,-,Total in Building,549
33,B3011.011,-,Caused Unsafe Placard,False
33,B3011.011,1,Number in DS,0
33,B3011.011,1,Fraction Needed,0
33,B3011.011,1,Fraction Damaged,0
33,B3011.011,2,Number in DS,0
33,B3011.011,2,Fraction Needed,0.633910773015633
33,B3011.011,2,Fraction Damaged,0

33,B1031.021b,-,Total in Building,40
33,B1031.021b,-,Caused Unsafe Placard,False
33,B1031.021b,1/0,Number in DS,0
33,B1031.021b,1/0,Fraction Needed,0
33,B1031.021b,1/0,Fraction Damaged,0
33,B1031.021b,1/1,Number in DS,0
33,B1031.021b,1/1,Fraction Needed,0
33,B1031.021b,1/1,Fraction Damaged,0
33,B1031.021b,2,Number in DS,0
33,B1031.021b,2,Fraction Needed,0.0383176374767953
33,B1031.021b,2,Fraction Damaged,0


34,-,-,Has Unsafe Placard,False
34,-,-,Collapse,False
34,-,-,Residual Drift,False

34,B1031.001,-,Total in Building,20
34,B1031.001,-,Caused Unsafe Placard,False
34,B1031.001,1/0,Number in DS,0
34,B1031.001,1/0,Fraction Needed,0
34,B1031.001,1/0,Fraction Damaged,0
34,B1031.001,1/1,Number in DS,0
34,B1031.001,1/1,Fraction Needed,0
34,B1031.001,1/1,Fraction Damaged,0
34,B1031.001,2,Number in DS,0
34,B1031.001,2,Fraction Needed,0.29890469730093
34,B1031.001,2,Fraction Damaged,0
34,B1031.001,3,Number in DS,0
34,B1031.001,3,Fraction Needed,0.056928859539414
34,B1031.001,3,Fraction Damaged,0

34,B1033.001b,-,Total in Building,36
34,B1033.001b,-,Caused Unsafe Placard,False
34,B1033.001b,1,Number in DS,0
34,B1033.001b,1,Fraction Needed,0
34,B1033.001b,1,Fraction Damaged,0
34,B1033.001b,2,Number in DS,3
34,B1033.001b,2,Fraction Needed,0.267308682149331
34,B1033.001b,2,Fraction Damaged,0.0833333333333333
34,B1033.001b,3,Number in DS,0
34,B1033.001b,3,Fraction Needed,0.407197259228672
34,B1033.001b,3,Fraction Damaged,0
34,B1033.001b,4,Number in DS,0
34,B1033.001b,4,Fraction Needed,0.2779630753243
34,B1033.001b,4,Fraction Damaged,0

34,B1035.022,-,Total in Building,36
34,B1035.022,-,Caused Unsafe Placard,False
34,B1035.022,1,Number in DS,0
34,B1035.022,1,Fraction Needed,0
34,B1035.022,1,Fraction Damaged,0
34,B1035.022,2,Number in DS,0
34,B1035.022,2,Fraction Needed,0.220050700477594
34,B1035.022,2,Fraction Damaged,0
34,B1035.022,3,Number in DS,0
34,B1035.022,3,Fraction Needed,0.236162297828279
34,B1035.022,3,Fraction Damaged,0

34,B1035.032,-,Total in Building,144
34,B1035.032,-,Caused Unsafe Placard,False
34,B1035.032,1,Number in DS,0
34,B1035.032,1,Fraction Needed,0
34,B1035.032,1,Fraction Damaged,0
34,B1035.032,2,Number in DS,0
34,B1035.032,2,Fraction Needed,1
34,B1035.032,2,Fraction Damaged,0
34,B1035.032,3,Number in DS,0
34,B1035.032,3,Fraction Needed,0.602277123163868
34,B1035.032,3,Fraction Damaged,0

34,B2022.001,-,Total in Building,4050
34,B2022.001,-,Caused Unsafe Placard,False
34,B2022.001,1,Number in DS,0
34,B2022.001,1,Fraction Needed,0
34,B2022.001,1,Fraction Damaged,0
34,B2022.001,2,Number in DS,0
34,B2022.001,2,Fraction Needed,0.47228551343157
34,B2022.001,2,Fraction Damaged,0

34,B3011.011,-,Total in Building,549
34,B3011.011,-,Caused Unsafe Placard,False
34,B3011.011,1,Number in DS,0
34,B3011.011,1,Fraction Needed,0
34,B3011.011,1,Fraction Damaged,0
34,B3011.011,2,Number in DS,0
34,B3011.011,2,Fraction Needed,0.473086296765047
34,B3011.011,2,Fraction Damaged,0

34,B1031.021b,-,Total in Building,40
34,B1031.021b,-,Caused Unsafe Placard,False
34,B1031.021b,1/0,Number in DS,0
34,B1031.021b,1/0,Fraction Needed,0
34,B1031.021b,1/0,Fraction Damaged,0
34,B1031.021b,1/1,Number in DS,0
34,B1031.021b,1/1,Fraction Needed,0
34,B1031.021b,1/1,Fraction Damaged,0
34,B1031.021b,2,Number in DS,0
34,B1031.021b,2,Fraction Needed,0.0214566131801103
34,B1031.021b,2,Fraction Damaged,0


35,-,-,Has Unsafe Placard,False
35,-,-,Collapse,False
35,-,-,Residual Drift,False

35,B1031.001,-,Total in Building,20
35,B1031.001,-,Caused Unsafe Placard,False
35,B1031.001,1/0,Number in DS,0
35,B1031.001,1/0,Fraction Needed,0
35,B1031.001,1/0,Fraction Damaged,0
35,B1031.001,1/1,Number in DS,0
35,B1031.001,1/1,Fraction Needed,0
35,B1031.001,1/1,Fraction Damaged,0
35,B1031.001,2,Number in DS,0
35,B1031.001,2,Fraction Needed,0.41400048068338
35,B1031.001,2,Fraction Damaged,0
35,B1031.001,3,Number in DS,0
35,B1031.001,3,Fraction Needed,0.128649041434635
35,B1031.001,3,Fraction Damaged,0

35,B1033.001b,-,Total in Building,36
35,B1033.001b,-,Caused Unsafe Placard,False
35,B1033.001b,1,Number in DS,0
35,B1033.001b,1,Fraction Needed,0
35,B1033.001b,1,Fraction Damaged,0
35,B1033.001b,2,Number in DS,3
35,B1033.001b,2,Fraction Needed,1
35,B1033.001b,2,Fraction Damaged,0.0833333333333333
35,B1033.001b,3,Number in DS,0
35,B1033.001b,3,Fraction Needed,0.677549977300328
35,B1033.001b,3,Fraction Damaged,0
35,B1033.001b,4,Number in DS,0
35,B1033.001b,4,Fraction Needed,0.279923753517602
35,B1033.001b,4,Fraction Damaged,0

35,B1035.022,-,Total in Building,36
35,B1035.022,-,Caused Unsafe Placard,False
35,B1035.022,1,Number in DS,0
35,B1035.022,1,Fraction Needed,0
35,B1035.022,1,Fraction Damaged,0
35,B1035.022,2,Number in DS,0
35,B1035.022,2,Fraction Needed,0.326261534572438
